ダウンロードした時刻：2024/07/10 15:58:43

,那覇,那覇,那覇
2010/2/15,曇一時雨,8,1
2010/2/16,雨時々曇,8,1
2010/2/17,曇時々雨,8,1
2010/2/18,曇時々雨,8,1
2010/2/19,曇時々雨,8,1
2010/2/20,曇時々晴,8,1
2010/2/21,晴時々薄曇,8,1
2010/2/22,曇時々雨,8,1
2010/2/23,晴,8,1
2010/2/24,晴,8,1
2010/2/25,晴,8,1
2010/2/26,曇時々晴,8,1
2010/2/27,曇一時雨,8,1
2010/2/28,曇時々晴,8,1
2010/3/1,晴時々曇,8,1
2010/3/2,曇一時雨,8,1
2010/3/3,薄曇時々晴,8,1
2010/3/4,晴,8,1
2010/3/5,曇時々晴,8,1
2010/3/6,晴時々曇,8,1
2010/3/7,曇時々雨,8,1
2010/3/8,曇一時雨,8,1
2010/3/9,雨一時曇,8,1
2010/3/10,曇時々雨,8,1
2010/3/11,曇後晴,8,1
2010/3/12,晴,8,1
2010/3/13,晴後曇,8,1
2010/3/14,曇時々雨,8,1
2010/3/15,曇時々雨,8,1
2010/3/16,曇時々雨,8,1
2010/3/17,曇,8,1
2010/3/18,晴時々曇,8,1
2010/3/19,晴後薄曇,8,1
2010/3/20,晴,8,1
2010/3/21,晴,8,1
2010/3/22,晴,8,1
2010/3/23,晴時々曇,8,1
2010/3/24,晴一時曇,8,1
2010/3/25,雨時々曇一時晴,8,1
2010/3/26,曇後一時晴,8,1
2010/3/27,晴時々曇,8,1
2010/3/28,晴,8,1
2010/3/29,晴,8,1
2010/3/30,晴時々曇,8,1
2010/3/31,曇時々晴一時雨,8,1
2010/4/1,晴時々曇,8,1
2010/4/2,曇時々雨,8,1
2010/4/3,曇時々雨,8,1
2010/4/4,雨時々曇,8,1
2010/4/5,曇時々晴,8,1
2010/4/6,雨時々曇,8,1
2010/4/7,曇時々雨,8,1
2010/4/8,曇一時晴,8,1
2010/4/9,雨時々晴,8,1
2010/4/10,晴,8,1
2010/4/11,薄曇時々晴,8,1
2010/4/12,曇後一時雨,8,1
2010/4/13,曇時々晴一時雨,8,1
2010/4/14,曇,8,1
2010/4/15,雨時々曇、雷を伴う,8,1
2010/4/16,曇時々雨,8,1
2010/4/17,薄曇,8,1
2010/4/18,薄曇,8,1
2010/4/19,曇時々雨,8,1
2010/4/20,曇時々晴一時雨,8,1
2010/4/21,薄曇一時晴,8,1
2010/4/22,曇一時晴,8,1
2010/4/23,雨時々曇,8,1
2010/4/24,曇,8,1
2010/4/25,晴,8,1
2010/4/26,曇時々晴一時雨,8,1
2010/4/27,雨,8,1
2010/4/28,曇後時々雨,8,1
2010/4/29,曇,8,1
2010/4/30,曇一時雨,8,1
2010/5/1,薄曇,8,1
2010/5/2,薄曇一時晴,8,1
2010/5/3,薄曇時々晴,8,1
2010/5/4,曇時々雨一時晴,8,1
2010/5/5,晴一時雨,8,1
2010/5/6,曇後一時晴,8,1
2010/5/7,大雨,8,1
2010/5/8,曇,8,1
2010/5/9,大雨時々曇,8,1
2010/5/10,雨,8,1
2010/5/11,曇時々雨,8,1
2010/5/12,曇一時雨後晴,8,1
2010/5/13,晴後曇,8,1
2010/5/14,大雨,8,1
2010/5/15,雨,8,1
2010/5/16,大雨,8,1
2010/5/17,曇後時々雨,8,1
2010/5/18,曇,8,1
2010/5/19,晴,8,1
2010/5/20,晴時々曇,8,1
2010/5/21,曇後一時雨,8,1
2010/5/22,曇,8,1
2010/5/23,曇,8,1
2010/5/24,大雨時々曇,8,1
2010/5/25,晴,8,1
2010/5/26,晴後時々薄曇,8,1
2010/5/27,薄曇,8,1
2010/5/28,曇後時々雨,8,1
2010/5/29,大雨一時曇,8,1
2010/5/30,雨時々曇,8,1
2010/5/31,曇時々雨,8,1
2010/6/1,晴,8,1
2010/6/2,曇後時々雨,8,1
2010/6/3,曇時々雨,8,1
2010/6/4,雨時々曇,8,1
2010/6/5,曇後時々雨,8,1
2010/6/6,雨時々曇,8,1
2010/6/7,曇時々晴一時雨,8,1
2010/6/8,晴後一時曇,8,1
2010/6/9,晴時々曇,8,1
2010/6/10,曇時々雨,8,1
2010/6/11,大雨,8,1
2010/6/12,曇時々晴,8,1
2010/6/13,曇後晴,8,1
2010/6/14,曇時々雨,8,1
2010/6/15,曇一時大雨、雷を伴う,8,1
2010/6/16,曇時々雨,8,1
2010/6/17,曇,8,1
2010/6/18,曇後時々雨,8,1
2010/6/19,曇時々晴,8,1
2010/6/20,曇時々晴,8,1
2010/6/21,薄曇,8,1
2010/6/22,曇,8,1
2010/6/23,曇後時々雨,8,1
2010/6/24,曇時々雨,8,1
2010/6/25,曇一時雨,8,1
2010/6/26,曇,8,1
2010/6/27,晴時々曇一時雨,8,1
2010/6/28,晴一時雨,8,1
2010/6/29,晴,8,1
2010/6/30,曇時々晴,8,1
2010/7/1,雨一時曇、雷を伴う,8,1
2010/7/2,曇時々雨,8,1
2010/7/3,曇,8,1
2010/7/4,曇一時晴,8,1
2010/7/5,曇時々晴,8,1
2010/7/6,曇一時雨,8,1
2010/7/7,曇時々雨、雷を伴う,8,1
2010/7/8,曇,8,1
2010/7/9,曇,8,1
2010/7/10,曇,8,1
2010/7/11,晴,8,1
2010/7/12,晴,8,1
2010/7/13,晴時々曇,8,1
2010/7/14,晴時々薄曇一時雨,8,1
2010/7/15,曇後一時晴,8,1
2010/7/16,晴一時薄曇,8,1
2010/7/17,晴時々薄曇,8,1
2010/7/18,曇時々雨一時晴,8,1
2010/7/19,雨時々曇,8,1
2010/7/20,晴時々曇,8,1
2010/7/21,晴一時雨,8,1
2010/7/22,雨時々曇、雷を伴う,8,1
2010/7/23,曇時々雨,8,1
2010/7/24,曇一時雨,8,1
2010/7/25,薄曇,8,1
2010/7/26,曇,8,1
2010/7/27,曇,8,1
2010/7/28,曇一時雨,8,1
2010/7/29,雨時々曇,8,1
2010/7/30,曇時々晴一時雨、雷を伴う,8,1
2010/7/31,晴時々曇一時雨,8,1
2010/8/1,晴,8,1
2010/8/2,晴,8,1
2010/8/3,晴時々雨一時曇,8,1
2010/8/4,晴,8,1
2010/8/5,雨時々曇一時晴,8,1
2010/8/6,雨時々晴,8,1
2010/8/7,曇時々雨,8,1
2010/8/8,雨時々曇一時晴,8,1
2010/8/9,大雨一時曇,8,1
2010/8/10,雨時々曇,8,1
2010/8/11,曇,8,1
2010/8/12,曇後一時晴,8,1
2010/8/13,薄曇時々晴,8,1
2010/8/14,晴一時雨,8,1
2010/8/15,晴後一時曇,8,1
2010/8/16,晴時々曇一時雨,8,1
2010/8/17,曇,8,1
2010/8/18,晴時々雨一時曇、雷を伴う,8,1
2010/8/19,晴,8,1
2010/8/20,晴時々雨,8,1
2010/8/21,晴一時曇,8,1
2010/8/22,晴一時雨,8,1
2010/8/23,晴時々雨,8,1
2010/8/24,晴時々雨,8,1
2010/8/25,晴時々曇一時雨,8,1
2010/8/26,曇時々晴一時雨,8,1
2010/8/27,曇時々雨,8,1
2010/8/28,曇時々雨,8,1
2010/8/29,曇時々晴一時雨,8,1
2010/8/30,晴時々曇一時雨,8,1
2010/8/31,雨時々曇,8,1
2010/9/1,曇時々雨,8,1
2010/9/2,晴一時曇,8,1
2010/9/3,晴後時々曇,8,1
2010/9/4,曇時々雨、雷を伴う,8,1
2010/9/5,曇時々大雨,8,1
2010/9/6,雨時々曇,8,1
2010/9/7,晴時々曇一時雨,8,1
2010/9/8,晴,8,1
2010/9/9,晴一時雨,8,1
2010/9/10,晴,8,1
2010/9/11,晴時々薄曇,8,1
2010/9/12,晴,8,1
2010/9/13,晴,8,1
2010/9/14,晴後時々雨,8,1
2010/9/15,晴後一時雨、雷を伴う,8,1
2010/9/16,晴時々雨一時曇,8,1
2010/9/17,曇時々雨一時晴,8,1
2010/9/18,曇時々雨,8,1
2010/9/19,晴時々曇,8,1
2010/9/20,晴,8,1
2010/9/21,晴,8,1
2010/9/22,晴,8,1
2010/9/23,晴後一時曇,8,1
2010/9/24,晴一時曇,8,1
2010/9/25,晴,8,1
2010/9/26,晴,8,1
2010/9/27,快晴,8,1
2010/9/28,晴一時曇,8,1
2010/9/29,晴後一時曇,8,1
2010/9/30,晴一時雨,8,1
2010/10/1,大雨一時晴後薄曇、雷を伴う,8,1
2010/10/2,晴,8,1
2010/10/3,晴,8,1
2010/10/4,曇時々晴一時雨、雷を伴う,8,1
2010/10/5,晴,8,1
2010/10/6,晴後曇,8,1
2010/10/7,薄曇時々晴,8,1
2010/10/8,雨時々曇,8,1
2010/10/9,曇時々雨、雷を伴う,8,1
2010/10/10,曇一時晴,8,1
2010/10/11,曇時々晴,8,1
2010/10/12,晴時々曇,8,1
2010/10/13,曇時々晴,8,1
2010/10/14,晴,8,1
2010/10/15,曇時々雨、雷を伴う,8,1
2010/10/16,曇後晴,8,1
2010/10/17,曇後一時雨,8,1
2010/10/18,曇一時雨,8,1
2010/10/19,雨時々曇,8,1
2010/10/20,曇時々雨,8,1
2010/10/21,曇時々大雨,8,1
2010/10/22,曇一時雨,8,1
2010/10/23,晴,8,1
2010/10/24,晴,8,1
2010/10/25,晴後一時曇,8,1
2010/10/26,曇,8,1
2010/10/27,雨,8,1
2010/10/28,暴風雨,8,1
2010/10/29,曇後時々晴,8,1
2010/10/30,曇,8,1
2010/10/31,晴一時雨,8,1
2010/11/1,晴,8,1
2010/11/2,晴,8,1
2010/11/3,曇時々晴一時雨,8,1
2010/11/4,晴時々曇,8,1
2010/11/5,曇時々雨,8,1
2010/11/6,曇,8,1
2010/11/7,雨,8,1
2010/11/8,曇時々晴,8,1
2010/11/9,曇時々晴,8,1
2010/11/10,薄曇一時晴,8,1
2010/11/11,薄曇時々晴,8,1
2010/11/12,曇一時晴,8,1
2010/11/13,大雨時々曇,8,1
2010/11/14,曇時々雨,8,1
2010/11/15,曇,8,1
2010/11/16,雨時々曇,8,1
2010/11/17,曇時々晴,8,1
2010/11/18,曇一時晴,8,1
2010/11/19,雨時々曇,8,1
2010/11/20,曇後晴,8,1
2010/11/21,晴,8,1
2010/11/22,晴後時々曇,8,1
2010/11/23,曇一時雨,8,1
2010/11/24,晴,8,1
2010/11/25,曇一時雨,8,1
2010/11/26,晴一時曇,8,1
2010/11/27,晴,8,1
2010/11/28,晴,8,1
2010/11/29,曇時々雨,8,1
2010/11/30,雨後時々晴,8,1
2010/12/1,晴一時雨,8,1
2010/12/2,晴後時々曇,8,1
2010/12/3,晴時々曇,8,1
2010/12/4,晴,8,1
2010/12/5,晴時々曇,8,1
2010/12/6,晴時々曇一時雨,8,1
2010/12/7,曇一時晴,8,1
2010/12/8,曇時々晴一時雨,8,1
2010/12/9,晴時々曇,8,1
2010/12/10,晴,8,1
2010/12/11,曇時々晴,8,1
2010/12/12,晴時々曇,8,1
2010/12/13,曇時々晴一時雨,8,1
2010/12/14,曇時々雨一時晴,8,1
2010/12/15,曇後雨,8,1
2010/12/16,雨,8,1
2010/12/17,曇時々雨一時晴,8,1
2010/12/18,晴,8,1
2010/12/19,晴後一時曇,8,1
2010/12/20,曇一時雨,8,1
2010/12/21,曇一時雨,8,1
2010/12/22,晴時々曇,8,1
2010/12/23,晴,8,1
2010/12/24,曇時々晴,8,1
2010/12/25,雨時々曇,8,1
2010/12/26,雨時々曇一時晴,8,1
2010/12/27,晴一時曇,8,1
2010/12/28,晴,8,1
2010/12/29,晴,8,1
2010/12/30,曇時々晴一時雨,8,1
2010/12/31,曇時々雨,8,1
2011/1/1,曇,8,1
2011/1/2,曇時々雨,8,1
2011/1/3,曇後時々雨,8,1
2011/1/4,曇,8,1
2011/1/5,晴,8,1
2011/1/6,雨時々曇,8,1
2011/1/7,曇時々雨,8,1
2011/1/8,曇時々晴,8,1
2011/1/9,曇後雨,8,1
2011/1/10,曇時々雨,8,1
2011/1/11,曇後時々雨,8,1
2011/1/12,雨後曇,8,1
2011/1/13,晴一時曇,8,1
2011/1/14,晴時々曇,8,1
2011/1/15,曇時々雨,8,1
2011/1/16,曇時々雨,8,1
2011/1/17,雨時々晴一時曇,8,1
2011/1/18,曇時々晴,8,1
2011/1/19,晴一時曇,8,1
2011/1/20,晴時々曇,8,1
2011/1/21,雨後時々曇,8,1
2011/1/22,晴時々曇一時雨,8,1
2011/1/23,晴後一時雨,8,1
2011/1/24,曇一時雨,8,1
2011/1/25,曇一時晴,8,1
2011/1/26,曇時々雨,8,1
2011/1/27,曇時々雨,8,1
2011/1/28,雨,8,1
2011/1/29,曇一時雨,8,1
2011/1/30,曇,8,1
2011/1/31,曇一時雨,8,1
2011/2/1,晴時々曇,8,1
2011/2/2,曇時々雨,8,1
2011/2/3,曇後時々雨,8,1
2011/2/4,曇後雨,8,1
2011/2/5,曇時々雨後晴,8,1
2011/2/6,晴,8,1
2011/2/7,晴,8,1
2011/2/8,晴後曇一時雨,8,1
2011/2/9,快晴,8,1
2011/2/10,曇一時晴,8,1
2011/2/11,雨時々曇,8,1
2011/2/12,曇一時雨,8,1
2011/2/13,曇時々晴,8,1
2011/2/14,雨時々曇,8,1
2011/2/15,曇,8,1
2011/2/16,曇時々晴,8,1
2011/2/17,曇一時雨,8,1
2011/2/18,曇時々雨,8,1
2011/2/19,曇時々雨,8,1
2011/2/20,雨一時曇,8,1
2011/2/21,晴一時雨,8,1
2011/2/22,晴,8,1
2011/2/23,曇時々晴一時雨,8,1
2011/2/24,晴,8,1
2011/2/25,晴,8,1
2011/2/26,晴時々曇一時雨,8,1
2011/2/27,曇時々雨一時晴,8,1
2011/2/28,晴時々曇一時雨,8,1
2011/3/1,曇時々晴一時雨,8,1
2011/3/2,曇,8,1
2011/3/3,曇後時々雨,8,1
2011/3/4,曇時々晴一時雨,8,1
2011/3/5,晴時々曇,8,1
2011/3/6,晴後時々曇,8,1
2011/3/7,雨時々曇,8,1
2011/3/8,晴時々曇,8,1
2011/3/9,晴,8,1
2011/3/10,晴時々曇,8,1
2011/3/11,曇,8,1
2011/3/12,曇時々雨,8,1
2011/3/13,曇時々晴一時雨,8,1
2011/3/14,晴時々曇,8,1
2011/3/15,曇一時晴,8,1
2011/3/16,曇一時晴,8,1
2011/3/17,曇時々晴,8,1
2011/3/18,晴時々曇,8,1
2011/3/19,曇時々晴,8,1
2011/3/20,曇一時晴,8,1
2011/3/21,曇時々晴,8,1
2011/3/22,曇時々雨,8,1
2011/3/23,曇時々雨,8,1
2011/3/24,曇後時々雨,8,1
2011/3/25,曇一時雨,8,1
2011/3/26,曇,8,1
2011/3/27,曇時々雨,8,1
2011/3/28,曇一時雨,8,1
2011/3/29,晴,8,1
2011/3/30,晴,8,1
2011/3/31,曇,8,1
2011/4/1,晴,8,1
2011/4/2,晴,8,1
2011/4/3,晴,8,1
2011/4/4,雨時々曇,8,1
2011/4/5,晴一時雨,8,1
2011/4/6,晴,8,1
2011/4/7,晴,8,1
2011/4/8,晴,8,1
2011/4/9,晴,8,1
2011/4/10,晴,8,1
2011/4/11,曇時々雨,8,1
2011/4/12,晴,8,1
2011/4/13,晴,8,1
2011/4/14,晴時々曇,8,1
2011/4/15,晴,8,1
2011/4/16,曇時々晴,8,1
2011/4/17,曇後雨,8,1
2011/4/18,曇時々晴一時雨,8,1
2011/4/19,薄曇時々晴,8,1
2011/4/20,晴,8,1
2011/4/21,曇時々晴,8,1
2011/4/22,晴時々曇,8,1
2011/4/23,雨後曇,8,1
2011/4/24,快晴,8,1
2011/4/25,曇一時晴,8,1
2011/4/26,曇後雨,8,1
2011/4/27,雨後曇、雷を伴う,8,1
2011/4/28,薄曇一時晴,8,1
2011/4/29,薄曇一時晴,8,1
2011/4/30,雨時々曇,8,1
2011/5/1,曇後雨,8,1
2011/5/2,曇時々雨,8,1
2011/5/3,曇時々雨,8,1
2011/5/4,雨時々曇,8,1
2011/5/5,雨時々曇一時晴,8,1
2011/5/6,曇,8,1
2011/5/7,曇一時霧,8,1
2011/5/8,曇時々晴,8,1
2011/5/9,曇時々雨,8,1
2011/5/10,雨一時曇,8,1
2011/5/11,暴風雨,8,1
2011/5/12,曇時々雨,8,1
2011/5/13,曇,8,1
2011/5/14,曇時々雨,8,1
2011/5/15,曇時々雨,8,1
2011/5/16,大雨,8,1
2011/5/17,雨時々曇,8,1
2011/5/18,曇時々晴,8,1
2011/5/19,曇時々雨,8,1
2011/5/20,曇時々晴,8,1
2011/5/21,曇時々晴一時雨,8,1
2011/5/22,晴後曇時々雨,8,1
2011/5/23,曇時々晴,8,1
2011/5/24,雨一時曇,8,1
2011/5/25,曇一時雨,8,1
2011/5/26,晴時々曇,8,1
2011/5/27,雨時々曇,8,1
2011/5/28,曇時々雨,8,1
2011/5/29,曇時々晴一時雨,8,1
2011/5/30,晴,8,1
2011/5/31,晴一時曇,8,1
2011/6/1,曇後大雨,8,1
2011/6/2,雨時々曇,8,1
2011/6/3,曇時々晴一時雨,8,1
2011/6/4,晴一時曇,8,1
2011/6/5,曇一時晴,8,1
2011/6/6,曇時々晴,8,1
2011/6/7,薄曇時々晴,8,1
2011/6/8,晴時々曇,8,1
2011/6/9,晴時々曇,8,1
2011/6/10,晴時々薄曇,8,1
2011/6/11,晴一時曇,8,1
2011/6/12,晴後時々薄曇,8,1
2011/6/13,曇時々晴,8,1
2011/6/14,晴時々薄曇,8,1
2011/6/15,晴,8,1
2011/6/16,薄曇,8,1
2011/6/17,晴時々曇,8,1
2011/6/18,晴,8,1
2011/6/19,薄曇時々晴,8,1
2011/6/20,曇時々晴一時雨,8,1
2011/6/21,薄曇,8,1
2011/6/22,曇,8,1
2011/6/23,晴後薄曇,8,1
2011/6/24,曇時々雨,8,1
2011/6/25,雨一時曇、大風を伴う,8,1
2011/6/26,曇時々雨,8,1
2011/6/27,曇,8,1
2011/6/28,晴,8,1
2011/6/29,晴,8,1
2011/6/30,薄曇時々晴一時雨,8,1
2011/7/1,薄曇時々晴,8,1
2011/7/2,曇時々晴一時雨,8,1
2011/7/3,晴一時曇,8,1
2011/7/4,晴,8,1
2011/7/5,薄曇時々晴,8,1
2011/7/6,薄曇,8,1
2011/7/7,曇一時雨,8,1
2011/7/8,曇時々晴一時雨,8,1
2011/7/9,晴時々雨,8,1
2011/7/10,薄曇一時晴,8,1
2011/7/11,晴,8,1
2011/7/12,晴一時曇,8,1
2011/7/13,雨時々晴一時曇,8,1
2011/7/14,晴,8,1
2011/7/15,晴,8,1
2011/7/16,晴,8,1
2011/7/17,晴時々曇一時雨,8,1
2011/7/18,晴一時雨,8,1
2011/7/19,晴一時薄曇,8,1
2011/7/20,曇時々晴,8,1
2011/7/21,晴時々曇,8,1
2011/7/22,晴時々曇一時雨,8,1
2011/7/23,晴時々曇,8,1
2011/7/24,曇一時雨後晴、雷を伴う,8,1
2011/7/25,曇時々大雨一時晴,8,1
2011/7/26,曇一時雨,8,1
2011/7/27,晴,8,1
2011/7/28,晴,8,1
2011/7/29,晴一時曇,8,1
2011/7/30,晴,8,1
2011/7/31,晴,8,1
2011/8/1,晴,8,1
2011/8/2,晴一時雨,8,1
2011/8/3,晴一時曇,8,1
2011/8/4,雨、大風を伴う,8,1
2011/8/5,暴風雨,8,1
2011/8/6,暴風雨,8,1
2011/8/7,曇,8,1
2011/8/8,曇後晴,8,1
2011/8/9,晴一時薄曇,8,1
2011/8/10,曇時々晴一時雨,8,1
2011/8/11,薄曇一時晴,8,1
2011/8/12,薄曇,8,1
2011/8/13,曇,8,1
2011/8/14,曇時々晴,8,1
2011/8/15,晴時々曇,8,1
2011/8/16,晴,8,1
2011/8/17,晴,8,1
2011/8/18,晴,8,1
2011/8/19,晴,8,1
2011/8/20,晴後時々曇,8,1
2011/8/21,晴時々雨一時曇,8,1
2011/8/22,晴,8,1
2011/8/23,晴後時々曇,8,1
2011/8/24,晴,8,1
2011/8/25,曇時々晴一時雨、雷を伴う,8,1
2011/8/26,曇一時雨,8,1
2011/8/27,薄曇一時雨,8,1
2011/8/28,晴,8,1
2011/8/29,晴一時雨,8,1
2011/8/30,晴一時雨,8,1
2011/8/31,晴,8,1
2011/9/1,晴,8,1
2011/9/2,晴一時薄曇,8,1
2011/9/3,晴,8,1
2011/9/4,晴,8,1
2011/9/5,晴,8,1
2011/9/6,薄曇時々晴,8,1
2011/9/7,晴後大雨,8,1
2011/9/8,曇後晴,8,1
2011/9/9,晴,8,1
2011/9/10,晴一時曇,8,1
2011/9/11,薄曇時々晴一時雨,8,1
2011/9/12,晴時々雨,8,1
2011/9/13,晴一時曇,8,1
2011/9/14,晴,8,1
2011/9/15,曇時々晴一時雨,8,1
2011/9/16,曇時々雨,8,1
2011/9/17,曇時々晴一時雨,8,1
2011/9/18,曇時々晴一時雨,8,1
2011/9/19,薄曇時々雨,8,1
2011/9/20,曇時々晴一時雨,8,1
2011/9/21,曇時々晴一時雨,8,1
2011/9/22,晴,8,1
2011/9/23,晴時々曇,8,1
2011/9/24,曇時々雨,8,1
2011/9/25,晴時々雨一時曇,8,1
2011/9/26,曇一時雨,8,1
2011/9/27,晴,8,1
2011/9/28,晴,8,1
2011/9/29,晴,8,1
2011/9/30,晴時々曇,8,1
2011/10/1,曇一時晴,8,1
2011/10/2,曇時々雨,8,1
2011/10/3,雨時々曇,8,1
2011/10/4,大雨,8,1
2011/10/5,曇時々雨,8,1
2011/10/6,晴時々曇,8,1
2011/10/7,晴時々曇,8,1
2011/10/8,曇後時々雨,8,1
2011/10/9,曇,8,1
2011/10/10,曇後大雨,8,1
2011/10/11,曇一時雨,8,1
2011/10/12,晴後雨,8,1
2011/10/13,曇時々雨,8,1
2011/10/14,晴時々曇,8,1
2011/10/15,雨一時曇,8,1
2011/10/16,曇,8,1
2011/10/17,曇後雨,8,1
2011/10/18,曇一時雨,8,1
2011/10/19,曇時々晴,8,1
2011/10/20,晴,8,1
2011/10/21,曇一時晴,8,1
2011/10/22,晴一時曇,8,1
2011/10/23,晴,8,1
2011/10/24,晴,8,1
2011/10/25,晴後時々曇,8,1
2011/10/26,曇時々晴,8,1
2011/10/27,晴,8,1
2011/10/28,晴,8,1
2011/10/29,晴,8,1
2011/10/30,晴時々曇,8,1
2011/10/31,曇時々雨,8,1
2011/11/1,雨時々曇、雷を伴う,8,1
2011/11/2,曇時々晴一時雨,8,1
2011/11/3,曇時々晴,8,1
2011/11/4,曇一時雨,8,1
2011/11/5,雨時々曇,8,1
2011/11/6,晴時々雨,8,1
2011/11/7,曇,8,1
2011/11/8,曇後雨,8,1
2011/11/9,大雨,8,1
2011/11/10,曇時々雨一時晴,8,1
2011/11/11,曇時々雨,8,1
2011/11/12,晴時々曇一時雨,8,1
2011/11/13,晴時々曇,8,1
2011/11/14,曇時々雨,8,1
2011/11/15,曇後晴,8,1
2011/11/16,曇,8,1
2011/11/17,曇後時々雨,8,1
2011/11/18,雨時々曇,8,1
2011/11/19,雨時々曇,8,1
2011/11/20,曇時々晴一時雨,8,1
2011/11/21,曇時々晴,8,1
2011/11/22,曇時々晴,8,1
2011/11/23,晴,8,1
2011/11/24,晴,8,1
2011/11/25,晴時々薄曇,8,1
2011/11/26,曇時々晴,8,1
2011/11/27,曇,8,1
2011/11/28,雨時々曇,8,1
2011/11/29,雨時々曇,8,1
2011/11/30,曇時々雨一時晴,8,1
2011/12/1,雨時々曇,8,1
2011/12/2,曇時々晴,8,1
2011/12/3,雨時々曇,8,1
2011/12/4,晴,8,1
2011/12/5,曇時々晴一時雨,8,1
2011/12/6,雨,8,1
2011/12/7,曇時々晴,8,1
2011/12/8,曇時々雨,8,1
2011/12/9,雨一時曇,8,1
2011/12/10,曇一時雨,8,1
2011/12/11,雨時々曇,8,1
2011/12/12,雨一時曇,8,1
2011/12/13,雨時々曇,8,1
2011/12/14,曇一時雨,8,1
2011/12/15,雨,8,1
2011/12/16,曇時々雨,8,1
2011/12/17,曇時々雨,8,1
2011/12/18,晴,8,1
2011/12/19,晴,8,1
2011/12/20,曇一時晴,8,1
2011/12/21,晴,8,1
2011/12/22,雨後曇,8,1
2011/12/23,曇時々雨,8,1
2011/12/24,曇時々雨,8,1
2011/12/25,曇時々雨,8,1
2011/12/26,晴,8,1
2011/12/27,晴,8,1
2011/12/28,晴,8,1
2011/12/29,曇一時雨,8,1
2011/12/30,雨時々曇,8,1
2011/12/31,曇時々雨,8,1
2012/1/1,曇時々晴一時雨,8,1
2012/1/2,晴一時曇,8,1
2012/1/3,晴後曇,8,1
2012/1/4,雨時々曇,8,1
2012/1/5,曇時々雨,8,1
2012/1/6,雨時々曇,8,1
2012/1/7,雨後曇,8,1
2012/1/8,曇時々晴,8,1
2012/1/9,雨,8,1
2012/1/10,雨,8,1
2012/1/11,曇時々雨,8,1
2012/1/12,曇,8,1
2012/1/13,曇,8,1
2012/1/14,曇後時々雨,8,1
2012/1/15,雨時々曇,8,1
2012/1/16,雨,8,1
2012/1/17,晴,8,1
2012/1/18,曇後晴,8,1
2012/1/19,曇時々晴一時雨,8,1
2012/1/20,曇時々晴,8,1
2012/1/21,曇一時晴,8,1
2012/1/22,雨時々曇,8,1
2012/1/23,曇時々雨,8,1
2012/1/24,曇後一時雨,8,1
2012/1/25,曇時々雨,8,1
2012/1/26,晴時々曇,8,1
2012/1/27,曇時々雨,8,1
2012/1/28,晴一時曇,8,1
2012/1/29,晴一時雨,8,1
2012/1/30,曇時々雨一時晴,8,1
2012/1/31,曇一時雨,8,1
2012/2/1,晴,8,1
2012/2/2,曇時々雨,8,1
2012/2/3,曇時々雨,8,1
2012/2/4,曇時々晴,8,1
2012/2/5,曇時々晴,8,1
2012/2/6,雨後晴,8,1
2012/2/7,雨時々曇,8,1
2012/2/8,曇時々雨,8,1
2012/2/9,曇時々晴,8,1
2012/2/10,晴時々曇,8,1
2012/2/11,曇後時々晴,8,1
2012/2/12,曇時々雨後晴,8,1
2012/2/13,曇一時晴,8,1
2012/2/14,晴一時曇,8,1
2012/2/15,曇後時々雨,8,1
2012/2/16,曇時々雨,8,1
2012/2/17,曇後雨,8,1
2012/2/18,曇一時雨,8,1
2012/2/19,曇,8,1
2012/2/20,曇,8,1
2012/2/21,曇,8,1
2012/2/22,曇時々雨,8,1
2012/2/23,曇時々雨,8,1
2012/2/24,雨時々曇,8,1
2012/2/25,曇後雨,8,1
2012/2/26,雨後時々曇,8,1
2012/2/27,曇時々雨,8,1
2012/2/28,曇時々雨,8,1
2012/2/29,晴一時曇,8,1
2012/3/1,曇時々晴,8,1
2012/3/2,曇一時雨、雷を伴う,8,1
2012/3/3,曇時々雨,8,1
2012/3/4,曇後晴,8,1
2012/3/5,晴一時曇,8,1
2012/3/6,晴時々曇,8,1
2012/3/7,曇時々雨,8,1
2012/3/8,曇後雨,8,1
2012/3/9,雨後時々曇,8,1
2012/3/10,曇時々雨,8,1
2012/3/11,曇時々雨,8,1
2012/3/12,晴時々曇,8,1
2012/3/13,曇,8,1
2012/3/14,曇時々雨,8,1
2012/3/15,雨時々曇,8,1
2012/3/16,曇一時晴,8,1
2012/3/17,曇時々晴,8,1
2012/3/18,晴後曇時々雨,8,1
2012/3/19,晴後時々曇,8,1
2012/3/20,曇時々雨,8,1
2012/3/21,曇時々雨,8,1
2012/3/22,曇時々晴,8,1
2012/3/23,晴時々曇,8,1
2012/3/24,曇,8,1
2012/3/25,晴,8,1
2012/3/26,晴,8,1
2012/3/27,快晴,8,1
2012/3/28,快晴,8,1
2012/3/29,快晴,8,1
2012/3/30,晴一時曇,8,1
2012/3/31,曇時々雨,8,1
2012/4/1,晴,8,1
2012/4/2,曇時々晴,8,1
2012/4/3,曇時々雨,8,1
2012/4/4,晴,8,1
2012/4/5,曇時々雨,8,1
2012/4/6,曇一時雨,8,1
2012/4/7,晴時々曇,8,1
2012/4/8,晴後薄曇,8,1
2012/4/9,曇後一時雨,8,1
2012/4/10,曇時々晴,8,1
2012/4/11,曇時々雨一時晴,8,1
2012/4/12,雨後曇,8,1
